"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1853070354811666923","Sun Nov 03 14:19:49 +0000 2024","0","@malvaceaely Kayaknya jadinya pas nih yang mereka lagi di hutan ini dah‍↕️‍↕️‍↕️‍↕️‍↕️","1853079639272604067","","malvaceaely","in","personal fan account","0","0","0","https://x.com/pacarplave/status/1853079639272604067","1138621787975983104","pacarplave"
"1849780786293244198","Sun Nov 03 14:16:48 +0000 2024","0","@STAYCYISA kakak baru denger ada yang namanya hutan pisang ._.","1853078880174707081","","STAYCYISA","in","","0","0","0","https://x.com/purkgowon/status/1853078880174707081","1147013559064207360","purkgowon"
"1853068272163512766","Sun Nov 03 13:54:04 +0000 2024","0","@yivtuan @qcntiq Adekku dari awal mas kemarin bertapa gara gara ada babik hutan sialan jadi mending di goa ya araaa wkwk","1853073159404273741","","yivtuan","in","♡⃝𝑚𝑎𝑟𝑘& 𝒍𝒖𝒏𝒆'𝒔 𝒎𝒐𝒎","0","0","0","https://x.com/meelkyta/status/1853073159404273741","1408425907774099466","meelkyta"
"1853025044609589584","Sun Nov 03 13:51:05 +0000 2024","1","@vanc1Bozz @prabowo Aneh y Macan kota tak segarang macan hutan Macan kota hanya mengeong","1853072407831212138","","vanc1Bozz","in","South Africa","0","0","0","https://x.com/UwohMe/status/1853072407831212138","1607573507344588800","UwohMe"
"1852625348745417196","Sun Nov 03 13:51:02 +0000 2024","0","@vaytic Ternyata kita jauh-jauh ke Jepang cuma disuruh nyasar hutan ga diajak makan","1853072398301720995","","vaytic","in","Ravenwood, 2003","0","0","0","https://x.com/ascerndio/status/1853072398301720995","769642351144742912","ascerndio"
"1853069765717446789","Sun Nov 03 13:50:04 +0000 2024","0","@haecanadaa iya main di hutan gbk","1853072152641376723","","haecanadaa","in","RPS mhist!","0","1","0","https://x.com/haemawarii/status/1853072152641376723","1335551558776328195","haemawarii"
"1852907565862301712","Sun Nov 03 13:48:55 +0000 2024","0","@kondusivitas Sama kaya pohon2 angker yg ada di tengah hutan","1853071866027802707","","kondusivitas","in","Indonesia","0","0","0","https://x.com/ariaddin/status/1853071866027802707","143817073","ariaddin"
"1853071686675185732","Sun Nov 03 13:48:13 +0000 2024","0","mingyu kalau dilepas di hutan buat survival mode dia pasti bertahan kek adaa idenya (bisa masak sendiri) ndek acara gose yg terakhir (bikin perahu dari botol) kelompoknya mingyu juga berhasil beneran butuh satu RT min. ada 1 mingyu ","1853071686675185732","","","in","","0","0","0","https://x.com/acalaminerva/status/1853071686675185732","1314568694949847040","acalaminerva"
"1853068557074256162","Sun Nov 03 13:44:47 +0000 2024","0","@yangmoneiy Designnya kucing hutan gtuuu gambarnyaaa aku rencana akhir bulan mau launching kucing hutan :D","1853070824879825042","","yangmoneiy","in","LUMIS DNI","0","1","0","https://x.com/schatjedery/status/1853070824879825042","1652481555133251584","schatjedery"
"1853070739932578214","Sun Nov 03 13:44:27 +0000 2024","29","SEPANG Hai anyone boleh bantu anjing ni tak? I rasa dia kena perangkap babi dkt semak dalam hutan anjing ni takut org so i taktahu macam mana nk tolong dia hanya mmpu bgi mkn . Boleh sesiapa bawakkan ke vet? saya bayar sepenuhnya rawatan Saya di area Sepang Jendem Hulu https://t.co/nXJ7iUYfVa","1853070739932578214","https://pbs.twimg.com/ext_tw_video_thumb/1853070706264981504/pu/img/dAvMa7m_Tqb_Gd1e.jpg","","in","","5","2","71","https://x.com/Amira_Aleeya/status/1853070739932578214","2340432655","Amira_Aleeya"
"1853024101314728136","Sun Nov 03 13:44:24 +0000 2024","0","@IrZamaritan kalo jumpa babi hutan jgn tidur auto dimangsa terus","1853070728733896894","","IrZamaritan","in","Business inquiries : DM ✉️","0","0","0","https://x.com/dinulfadli_/status/1853070728733896894","3267533214","dinulfadli_"
"1853010778699526532","Sun Nov 03 13:42:58 +0000 2024","0","@impobssible adaa gw pacaran setelah 1 thn lebih pdkt ","1853070368485081583","","impobssible","in","moon","0","0","0","https://x.com/rstgrace/status/1853070368485081583","264647292","rstgrace"
"1853068557074256162","Sun Nov 03 13:42:07 +0000 2024","0","@yangmoneiy Kmu bisa buatin kucing hutan ku gakkk","1853070151090053146","","yangmoneiy","in","LUMIS DNI","0","1","0","https://x.com/schatjedery/status/1853070151090053146","1652481555133251584","schatjedery"
"1852844454614597884","Sun Nov 03 13:41:20 +0000 2024","0","@vasbunva ibu sama kaka gw ","1853069954943512710","","vasbunva","in","moon","0","0","0","https://x.com/rstgrace/status/1853069954943512710","264647292","rstgrace"
"1853069895996743962","Sun Nov 03 13:41:06 +0000 2024","0","ajg gue pikir yg kanan fanart seulgi lu bnr2 ccok idup di dunia fantasi menjadi peri yg bru kluar dr hutan","1853069895996743962","","","in","","0","0","0","https://x.com/advocathoes/status/1853069895996743962","1253437271308525568","advocathoes"
"1853069810189689102","Sun Nov 03 13:40:45 +0000 2024","1","Yg satu sok si paling harus denger lagunya yg satu lagi asbun sok tau. Kompak deh lu berdua mending tinggal di hutan","1853069810189689102","","","in","","0","1","0","https://x.com/kindajre/status/1853069810189689102","1514977624702955521","kindajre"
"1853060724207305000","Sun Nov 03 13:40:42 +0000 2024","0","@yaniarsim Kawasan hutan mangrove yg terabaikan menjadi kawasan elite bagus","1853069796856017113","","yaniarsim","in","Serang Banten ","0","0","0","https://x.com/421Bathosai/status/1853069796856017113","1488468183447080962","421Bathosai"
"1852833902689443852","Sun Nov 03 13:40:39 +0000 2024","0","@tirta_cipeng Gk bisa dibayangin klo tim hutan lindung ini bisa masuk liga Champions lagi...","1853069784969277735","","tirta_cipeng","in","","0","0","0","https://x.com/telur1digoreng/status/1853069784969277735","1727293476562448384","telur1digoreng"
"1853069765717446789","Sun Nov 03 13:40:35 +0000 2024","0","jaehyun nanti main di hutan gitu kah? kan kalo taeyong main di laut","1853069765717446789","","","in","RPS mhist jys","0","2","0","https://x.com/haecanadaa/status/1853069765717446789","1147409669645672448","haecanadaa"
"1853049519413641632","Sun Nov 03 13:12:21 +0000 2024","0","@Nkdf21 ketemu dihutan kakk btw dom ku tuh perumahan kebun hutan sawit nah sekitarnya hutan alami. jadi hewan hewan gini tuh masih gampang ditemuin","1853062662332277030","","Nkdf21","in","xunqi ! cbkist 🧡🍒🍓","0","2","0","https://x.com/CSHNB100/status/1853062662332277030","923785740902731776","CSHNB100"
"1853047909773897960","Sun Nov 03 13:12:14 +0000 2024","0","@bonalovya IYAAA BANGET KAK ASLI pengen aku suruh dia menjelajahi hutan rasanya ","1853062632355582153","","bonalovya","in","🦋🤖🐰🦋","0","1","0","https://x.com/snlghtsz/status/1853062632355582153","1811408769789878272","snlghtsz"
"1852928044107006332","Sun Nov 03 13:06:43 +0000 2024","1","@MizzKriwil @catz_nada3 @meutiafaradilla Boro2 berpikir tata bahasa aja banyak yg dia gk ngerti.. dia itu TABLO sekolahnya di Hutan Minang sm Beruk ","1853061242979828052","","MizzKriwil","in","","0","2","0","https://x.com/Atheis_Bergitar/status/1853061242979828052","1621286146679635969","Atheis_Bergitar"
"1853060857112215598","Sun Nov 03 13:05:11 +0000 2024","1","selamat malam my KITTEN. Hari ini bulan PURNAMA maaf daddy tidak dapat assist you. Daddy harus bersembunyi di HUTAN sebelum berubah menjadi DOMBA. Don t worry my little kitten I ll save you as PDF. RAWRRR AUUU ARRGH ","1853060857112215598","","","in","dnf","1","21","0","https://x.com/aastrosvoid/status/1853060857112215598","1745816971760078848","aastrosvoid"
"1853019009874092401","Sun Nov 03 13:02:58 +0000 2024","0","@aristamahr kenceng banget itu suaranya pantes di hutan jelas kedengeran","1853060299152367989","","aristamahr","in","England, Puncak Menara","0","0","0","https://x.com/KesendirianX/status/1853060299152367989","1534468671283662848","KesendirianX"
"1853056628716900443","Sun Nov 03 12:56:04 +0000 2024","0","@kaptenAmercia Rela di terkam di hutan belantara","1853058565050880416","","kaptenAmercia","in","bdg","0","0","1","https://x.com/d310s10n4l/status/1853058565050880416","1325475523909201920","d310s10n4l"
"1853057844591100091","Sun Nov 03 12:53:12 +0000 2024","0","Ngorkes dikejar babi hutan","1853057844591100091","","","in","🇮🇩 22 he/him","0","0","0","https://x.com/vanillaine/status/1853057844591100091","940109189862514688","vanillaine"
"1852692181447803367","Sun Nov 03 12:49:18 +0000 2024","0","@convomf HUT RI = HUTan RImba","1853056861387526646","","convomf","in","Depok, Jawa Barat","0","0","0","https://x.com/pendosaadam/status/1853056861387526646","1595856884715905024","pendosaadam"
"1853056217603879317","Sun Nov 03 12:47:49 +0000 2024","0","berang-berang bantuin jaga hutan alga!!!! bantuin makanin bulu babi yang ternyata bs bikin tanaman alga rusak","1853056487813497214","","howsungoesdown","in","any","0","1","0","https://x.com/howsungoesdown/status/1853056487813497214","1542787709689020417","howsungoesdown"
"1852907565862301712","Sun Nov 03 12:46:32 +0000 2024","0","@kondusivitas aowkaoka hutan yg katanya banyak penunggu nya aja kalah","1853056163689975941","","kondusivitas","in","","0","0","0","https://x.com/WildanmirzakiK/status/1853056163689975941","1580544852378652672","WildanmirzakiK"
"1852897150151323722","Sun Nov 03 12:45:03 +0000 2024","0","@SinarOnline ingat towkey musang king curi tanah rezab hutan 11k ekar berjuta dia untong kena buat siasatan juga jangan diam tikus","1853055791546437634","","SinarOnline","in","","0","0","0","https://x.com/King25211Theold/status/1853055791546437634","1718587333312999424","King25211Theold"
"1853048035011694620","Sun Nov 03 12:43:37 +0000 2024","0","(3) SS2 menurut gue aktingnya lebih keren dan lebih sulit. Gue aja capek liat emosinya Anueng yg kek roller coaster bayangin aja si Anueng sering nangis kejer eh ga lama kemudian ttep willing enak². Definisi bucin tingkat akut. Hutan Amazon kalah hijaunya keknya sama si Anueng.","1853055429905088990","","L123gone","in","","0","1","0","https://x.com/L123gone/status/1853055429905088990","1835924560287498240","L123gone"
"1852675845711692062","Sun Nov 03 12:26:52 +0000 2024","0","@tanyarlfes anak kelas 5 sd sekarang udah pada pacaran ","1853051214977757657","","tanyarlfes","in","moon","0","0","0","https://x.com/rstgrace/status/1853051214977757657","264647292","rstgrace"
"1853023533359829103","Sun Nov 03 12:26:11 +0000 2024","0","@potatostick777 Hutan bambu yang ga ada bambunya ","1853051043715883065","","potatostick777","in","","0","0","0","https://x.com/zio_ortus/status/1853051043715883065","1845405768184737792","zio_ortus"
"1853026894825845160","Sun Nov 03 12:25:22 +0000 2024","0","@tanyarlfes dibawahnya ada tanda tangan lucu amat ciiiii ","1853050836622221476","","tanyarlfes","in","moon","0","0","0","https://x.com/rstgrace/status/1853050836622221476","264647292","rstgrace"
