"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1851678644701401392","Wed Oct 30 17:32:46 +0000 2024","2","#Asean #Fifa #trending #southeastAsia #BakarSampah #Smog #PM25 #Jakarta🇮🇩 #AirPollution #apartemen #KendalikanAsapPLTU Kamis 31/10/2024 12:31 am jakarta rank 12 🇮🇩 udara berbau tanah.. ada apa jakarta uda beberapa hari ini berbau sprti ini. PLTU bakar batu coral split ya? https://t.co/xdXgrIzBKo","1851678644701401392","https://pbs.twimg.com/media/GbJ76LEbcAAHJ8X.jpg","","in","","1","1","0","https://x.com/Polusi_udara01/status/1851678644701401392","1680198797744570369","Polusi_udara01"
"1851319494771441942","Wed Oct 30 16:32:48 +0000 2024","2","@infoBMKG @dinaslhdki @DKIJakarta Menyedihkan polusi udara Jakarta yaa besti.. speechless udah 🇮🇩 https://t.co/tv3P7GRvTw","1851663555931849124","https://pbs.twimg.com/media/GbJuLvxaAAAtsJs.jpg","Polusi_udara01","in","","0","0","0","https://x.com/Polusi_udara01/status/1851663555931849124","1680198797744570369","Polusi_udara01"
"1851632958060495118","Wed Oct 30 14:31:27 +0000 2024","2","Menangkal radikal bebas Radikal bebas adalah molekul yang tidak stabil dan dapat merusak sel-sel tubuh. Radikal bebas dapat berasal dari berbagai sumber seperti asap rokok polusi udara dan sinar matahari. Jus pinang muda mengandung antioksidan yang dapat membantu menangkal","1851633017049256392","","quothetics","in","","0","1","0","https://x.com/quothetics/status/1851633017049256392","1513394111310856197","quothetics"
"1851438673788862569","Wed Oct 30 14:30:44 +0000 2024","0","@sopir_idiot Bilang goblok ke orang yang merokok. Tapi diatas motor. Motor Lo keluar asap dari knalpot. Lo jalan kemana mana. Polisi udara dari asap knalpot motor Lo dan jutaan motor hilir mudik. Apa ga lebih bahaya dari asap rokok yang cuma secuil???? Lo kali yang goblokk","1851632835997880435","","sopir_idiot","in","Martetavra, Eastern space.","0","0","0","https://x.com/Ngeprull/status/1851632835997880435","818039021104267264","Ngeprull"
"1851550738205253712","Wed Oct 30 14:13:30 +0000 2024","5","@ivanjayawan Udara polusi air e coli tontonan video tiktok pantes pada bego sampe 58%. ","1851628498307391607","","ivanjayawan","in","Indonesia","0","0","0","https://x.com/rogue_mercenary/status/1851628498307391607","547439385","rogue_mercenary"
"1851620602689536307","Wed Oct 30 13:42:07 +0000 2024","0","..polusi udara udah msk fase membahayakan yg disebabkan karhutla. Rakyat kita tak pernah mau peduli hal yg sangat penting spt ini hutan dibakar agar bs ditanami mslh lain tak ambil peduli","1851620602689536307","","","in","in a country full of drama","0","0","0","https://x.com/po_heng/status/1851620602689536307","894850436","po_heng"
"1851595989565497640","Wed Oct 30 12:04:20 +0000 2024","0","Mobil listrik bebas polusi udara dan lebih sunyi sehingga perjalanan terasa nyaman. Energinya juga efisien langsung menggerakkan roda tanpa proses pembakaran. #PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy #MobilListrik #ElectricVehicle #PLNMobile #TransisiEnergi","1851595993407713604","","bumnbandungjitu","in","","0","0","0","https://x.com/bumnbandungjitu/status/1851595993407713604","1432240027367477249","bumnbandungjitu"
"1851438673788862569","Wed Oct 30 11:59:30 +0000 2024","0","@sopir_idiot paling GOBLOK pengendera motor&amp;mobil krn menyebabkan polusi udara .PEK OK","1851594775373492358","","sopir_idiot","in","","0","1","0","https://x.com/bocilers2/status/1851594775373492358","1581345645549744129","bocilers2"
"1851594218000785510","Wed Oct 30 11:57:17 +0000 2024","1","Thailand-Myanmar-Laos luncurkan rencana aksi bersama CLEAR Sky Strategy 2024-2030 untuk atasi kabut asap lintas batas guna memperkuat kerja sama dalam mengurangi polusi udara regional https://t.co/1kVCG52Oea https://t.co/V4Z1XrubxS","1851594218000785510","https://pbs.twimg.com/ext_tw_video_thumb/1851594106889551872/pu/img/qEE4hRztq2ePNNvY.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/XHIndonesia/status/1851594218000785510","3271146871","XHIndonesia"
"1851567961766809830","Wed Oct 30 11:14:09 +0000 2024","0","@BlackredzzNNN Enak dong bisa ngehirup udara bersih ga ada polusi juga pasti","1851583362554831111","","BlackredzzNNN","in","","0","1","0","https://x.com/3N_Mochi/status/1851583362554831111","1831659492658049024","3N_Mochi"
"1851569721273160023","Wed Oct 30 10:21:44 +0000 2024","0","@idextratime polusi udara","1851570172353528009","","idextratime","in","Kashmir","0","0","0","https://x.com/Abumugees313/status/1851570172353528009","1824092962864996352","Abumugees313"
"1851569721273160023","Wed Oct 30 10:21:00 +0000 2024","0","@idextratime polusi udara tapi ada suasana di stadion","1851569989519581389","","idextratime","in","Muscat, Oman","0","0","0","https://x.com/Bobiwayn/status/1851569989519581389","1816619365757792256","Bobiwayn"
"1851569721273160023","Wed Oct 30 10:20:38 +0000 2024","0","@idextratime polusi udara","1851569896435401104","","idextratime","in","Muscat, Oman","0","0","0","https://x.com/Bobiwayn/status/1851569896435401104","1816619365757792256","Bobiwayn"
"1851319494771441942","Wed Oct 30 10:07:47 +0000 2024","2","@infoBMKG @dinaslhdki @DKIJakarta gak bs berkata2 Krn admin tau ini polusi udara yg disengaja.. asap nya edan parahh bgt gimana gak pd sakit penduduk ‍️ https://t.co/APo8gfI2xS","1851566663654904192","https://pbs.twimg.com/media/GbIWEA4bwAAYaZI.jpg","Polusi_udara01","in","","0","1","0","https://x.com/Polusi_udara01/status/1851566663654904192","1680198797744570369","Polusi_udara01"
"1851563614538543113","Wed Oct 30 09:55:47 +0000 2024","0","Di Bogor yang biasanya sejuk suhu mencapai 35 3 35 5 derajat Celcius pada 21-22 Oktober 2024. Forecaster Rossian menyebutkan tiga faktor utama yang memicu panas ini: minimnya tutupan awan berkurangnya lahan hijau dan peningkatan polusi udara yang menyebabkan efek rumah kaca.","1851563641667309860","","ayokitapeduli_","in","Indonesia","0","1","0","https://x.com/ayokitapeduli_/status/1851563641667309860","1635202589699760129","ayokitapeduli_"
"1851558678408962476","Wed Oct 30 09:47:39 +0000 2024","0","Hal ini juga dapat mengurangi polusi tanah air dan udara serta risiko kerusakan ekosistem. Pengolahan limbah organik juga bisa mencegah emisi gas rumah kaca seperti metana. https://t.co/94lkGmqNoW","1851561594502943028","https://pbs.twimg.com/media/GbIRc7cbQAAzMSs.jpg","kompasiana","in","Indonesia","0","1","0","https://x.com/kompasiana/status/1851561594502943028","23786106","kompasiana"
"1851555463290306956","Wed Oct 30 09:23:17 +0000 2024","0","Takut Polusi Udara Menjadi-jadi Saat Diwali India Larang Kembang Api Sita Petasan https://t.co/OsbI1EeQCT","1851555463290306956","","","in","Indonesia","0","0","0","https://x.com/detikTravel/status/1851555463290306956","240113510","detikTravel"
"1851548243253240173","Wed Oct 30 08:54:35 +0000 2024","0","Capek hidup di indonesia udah pemerintahnya ga jelas. Negara hukum tapi hanya tajam kebawah tumpul ke atas nyari loker susah patriarkinya masih tinggi pula lingkungannya rata2 toxic alamnya banyak yg rusak polusi udara dimana² air bersih aja susah. ","1851548243253240173","","","in","","0","0","0","https://x.com/virgogirl138/status/1851548243253240173","1700858978430050304","virgogirl138"
"1851542053974597701","Wed Oct 30 08:30:00 +0000 2024","3","#Foto Kabut asap tebal yang disebabkan polusi menyelimuti Lahore Pakistan. Indeks kualitas udara terpantau berbahaya dengan angka 347. Berikut potretnya! &gt;&gt; https://t.co/QslOn7TlgN Foto: AP Photo/K.M. Chaudary https://t.co/jjYkSzwzPo","1851542053974597701","https://pbs.twimg.com/media/GbH0E1ObQAAGV-d.jpg","","in","","0","0","1","https://x.com/detikcom/status/1851542053974597701","69183155","detikcom"
"1851532496586097130","Wed Oct 30 07:52:01 +0000 2024","0","Sebuah studi mengungkap dampak polusi udara dari kendaraan bermotor terhadap kesehatan masyarakat dan memberikan tiga rekomendasi strategi untuk mengatasinya. Simak artikel selengkapnya melalui tautan berikut: https://t.co/r3NgOIwp26","1851532496586097130","","","in","","0","0","0","https://x.com/GreenNetID/status/1851532496586097130","1453957452521611270","GreenNetID"
"1851524437918486986","Wed Oct 30 07:20:00 +0000 2024","1","5 Minuman Detoks Pagi yang Bisa Cegah Polusi Udara #beritanasional #rabu #Detoks #Polusi #Udara https://t.co/1e3antxT8k","1851524437918486986","","","in","","0","0","0","https://x.com/NasionalBerita_/status/1851524437918486986","1769451991124832257","NasionalBerita_"
"1851522709664252381","Wed Oct 30 07:13:08 +0000 2024","0","apalagi jkt. panas polusi udara polusi suara (bising) macet semrawut sesak (bahkan dari pagi jam 6 aja tadi di busway udah astaga....)","1851522709664252381","","","in","texas","0","0","0","https://x.com/initialb0007/status/1851522709664252381","1760643713523703808","initialb0007"
"1851512187174748234","Wed Oct 30 06:31:19 +0000 2024","0","Pernah sadar kenapa mobil listrik nggak punya knalpot? Itu karena mobil ini digerakkan oleh motor listrik dan baterai tanpa pembakaran bahan bakar. Mobil listrik bebas polusi udara dan lebih sunyi sehingga perjalanan terasa nyaman. #TransisiEnergi https://t.co/E1s16JigA3","1851512187174748234","https://pbs.twimg.com/media/GbHkhFHaAAASmrk.jpg","","in","","0","0","0","https://x.com/jkt_inovatif/status/1851512187174748234","1804010528412700673","jkt_inovatif"
"1851493812113383487","Wed Oct 30 05:18:18 +0000 2024","0","#TransisiEnergi Pernah sadar kenapa mobil listrik nggak punya knalpot? Itu karena mobil ini digerakkan oleh motor listrik dan baterai tanpa pembakaran bahan bakar. Jadi nggak ada knalpot nggak ada asap! Mobil listrik bebas polusi udara dan lebih sunyi sehingga perjalanan https://t.co/gWrrw8v1oS","1851493812113383487","https://pbs.twimg.com/media/GbHTy8maEAAEbgs.jpg","","in","Tulungagung, Indonesia","0","1","0","https://x.com/bumn_TA_hebat/status/1851493812113383487","1630050242715594752","bumn_TA_hebat"
"1851319494771441942","Wed Oct 30 04:45:53 +0000 2024","1","@infoBMKG @dinaslhdki @DKIJakarta 11:45 am polusi Jakarta mengkuatirkan. Polusi udara buatan yg tdk sesuai amdal. Yg seharusnya bs di cegah tetapi dibiarkan mungkin dgn tujuan tertentu.. biadab prilaku kalian sbg manusia anjjiirrr https://t.co/yueV4qYm6E","1851485654800351347","https://pbs.twimg.com/media/GbHMYCAbQAIeNlV.jpg","Polusi_udara01","in","","0","1","0","https://x.com/Polusi_udara01/status/1851485654800351347","1680198797744570369","Polusi_udara01"
"1851319494771441942","Wed Oct 30 04:26:33 +0000 2024","1","@infoBMKG @dinaslhdki @DKIJakarta Masa setiap hari sih kita hrs menanggung kebodohan dan keserakahan dr para pelaku pembuat polusi udara?? Gimana ceritanya sprti ini.. bener2 tdk manusiawi. Pelanggaran #HAM loh.. kacau https://t.co/SQ68XRsFYF","1851480788732408136","https://pbs.twimg.com/media/GbHH8W6a4AAqvfG.jpg","Polusi_udara01","in","","0","1","0","https://x.com/Polusi_udara01/status/1851480788732408136","1680198797744570369","Polusi_udara01"
"1851319494771441942","Wed Oct 30 04:19:36 +0000 2024","2","@infoBMKG @dinaslhdki @DKIJakarta Sinar matahari tdk tembus ke bumi. Krn terlalu tebal asap polusi udara yg menyelimuti langit laut utara Jakarta saat ini. Tolong hentikan pembuangan limbah ke udara bebas uda 3 hari berturut2 pola kerja kalian sprti ini. Menyiksa orang di waktu siang. Uda mah panas berpolusi lagi https://t.co/Pcq0ZwIBma","1851479038105362617","https://pbs.twimg.com/media/GbHGWZVa8AAxcSd.jpg","Polusi_udara01","in","","0","1","0","https://x.com/Polusi_udara01/status/1851479038105362617","1680198797744570369","Polusi_udara01"
"1850547362156224973","Wed Oct 30 04:10:36 +0000 2024","0","@prabowo Prabowo-Gibran diharapkan menjadikan polusi udara sebagai isu prioritas dalam agenda pemerintahannya.","1851476776637419920","","prabowo","in","","0","0","0","https://x.com/Polusi_udara01/status/1851476776637419920","1680198797744570369","Polusi_udara01"
"1850547362156224973","Wed Oct 30 04:10:09 +0000 2024","1","@prabowo Polusi udara setinggi ini. Berasal dr sumber/ situs2 yg tetap. Tdk sesuai amdal nya. Ini juga kurupsi yakan. Semoga segera di tindak sumber2 polusi udara ya pak.. anak2 di jakarta pada bapil. Gak sembuh2 loh pak. Beringuss aja terus belepotan.. radang mulu gegara polusi ini ","1851476659641467069","","prabowo","in","","0","0","0","https://x.com/Polusi_udara01/status/1851476659641467069","1680198797744570369","Polusi_udara01"
"1851319494771441942","Wed Oct 30 04:01:39 +0000 2024","2","@infoBMKG @dinaslhdki @DKIJakarta 10:56 am jakarta rank 6. Sumber polusi saat ini berasal dr laut utara jakarta dan dr pulo gadung - bekasi. Sumber nya tetap mengapa gak di stop sih pemda Jakarta. Kalian dah di sogok yaa ?? Tar kaya tom lembong loh di tangkap?? Kalian mau? Tolong hentikan polusi udaranya 🇮🇩 https://t.co/OSvTddlGd9","1851474523327250470","https://pbs.twimg.com/media/GbHCQEebQAA64Uh.jpg","Polusi_udara01","in","","1","1","1","https://x.com/Polusi_udara01/status/1851474523327250470","1680198797744570369","Polusi_udara01"
"1851470106234155413","Wed Oct 30 03:44:06 +0000 2024","0","Polusi sungai dan udara di ibu kota India menimbulkan ancaman kesehatan serius bagi penduduk. Begini potretnya. https://t.co/VRS3iVwwfk","1851470106234155413","","","in","Jakarta - Indonesia","1","0","0","https://x.com/detikHealth/status/1851470106234155413","104446991","detikHealth"
"1851433068776796664","Wed Oct 30 03:41:12 +0000 2024","0","@penjaga_nkri45 Prabowo-Gibran diharapkan memprioritaskan isu polusi udara sebagai agenda nasional.","1851469375355678957","","penjaga_nkri45","in","","0","0","0","https://x.com/yoga_prtama1/status/1851469375355678957","1686997079418347520","yoga_prtama1"
"1851468306420826249","Wed Oct 30 03:36:58 +0000 2024","0","Mobil listrik bebas polusi udara dan lebih sunyi sehingga perjalanan terasa nyaman. Energinya juga efisien langsung menggerakkan roda tanpa proses pembakaran. #PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy #MobilListrik #ElectricVehicle #PLNMobile #TransisiEnergi https://t.co/lo7AJGTENO","1851468311109767293","https://pbs.twimg.com/media/GbG8dCgbQAE4ogN.jpg","bumnplgsigap","in","","0","0","0","https://x.com/bumnplgsigap/status/1851468311109767293","1435570439959420930","bumnplgsigap"
"1851467462346424405","Wed Oct 30 03:33:36 +0000 2024","0","Mobil listrik bebas polusi udara dan lebih sunyi sehingga perjalanan terasa nyaman. Energinya juga efisien langsung menggerakkan roda tanpa proses pembakaran. #PLN #PLNUntukIndonesia #AcceleratingRenewableEnergy","1851467464871465289","","bumnjktsiaga","in","","0","0","0","https://x.com/bumnjktsiaga/status/1851467464871465289","1443801192505643015","bumnjktsiaga"
"1851029813118845406","Wed Oct 30 03:19:56 +0000 2024","0","@abiangakniat Gadoyan jengkool takut bikin polusi udara di kamar mandi bangg ","1851464022085992929","","abiangakniat","in","Mama i'm the rich man","0","1","0","https://x.com/thallanabil/status/1851464022085992929","1506580134253719553","thallanabil"
"1851433068776796664","Wed Oct 30 03:11:56 +0000 2024","0","@penjaga_nkri45 Prabowo-Gibran diharapkan menjadikan polusi udara sebagai isu prioritas dalam agenda pemerintahannya.","1851462008954372273","","penjaga_nkri45","in","","0","0","0","https://x.com/fazluna_afrah5/status/1851462008954372273","1684479207806849024","fazluna_afrah5"
"1851433068776796664","Wed Oct 30 03:08:41 +0000 2024","0","@penjaga_nkri45 Pemerintahan Prabowo-Gibran didorong untuk menjadikan polusi udara sebagai isu prioritas nasional.","1851461194277941650","","penjaga_nkri45","in","","0","0","0","https://x.com/rachel_melani11/status/1851461194277941650","1702177021420589056","rachel_melani11"
"1851433068776796664","Wed Oct 30 03:06:27 +0000 2024","0","@penjaga_nkri45 Pengurangan polusi udara harus menjadi salah satu prioritas utama dalam pemerintahan Prabowo-Gibran.","1851460631612084679","","penjaga_nkri45","in","","0","0","0","https://x.com/tamarina_zalfa/status/1851460631612084679","1702607418981748736","tamarina_zalfa"
"1851458134306586639","Wed Oct 30 02:56:32 +0000 2024","0","franco nih selain merakyat juga mengurangi polusi udara ya gg kamu bang ","1851458134306586639","","","in","her - 17+ 🇮🇩 (k/hw)","0","1","0","https://x.com/driveuinsainz/status/1851458134306586639","1827248591578263552","driveuinsainz"
"1851398129213702586","Wed Oct 30 02:22:43 +0000 2024","0","@ungkpanrasa kayanya ngehirup udara sana enak banget ya gk kaya disini polusi","1851449625708020126","","ungkpanrasa","in","","0","0","0","https://x.com/drunkissd/status/1851449625708020126","1249587376759824384","drunkissd"
"1851449460305641812","Wed Oct 30 02:22:04 +0000 2024","1","Menunggu hujan. Bahagia ketika awan hitam terlihat di angkasa. Berharap hujan turun dg deras. Air langit membasahi Bumi. Kehidupan bersemi. Sungai tercemar pohon berkurang tanah kerontang polusi udara hujan pun sulit. #climate #soil #forest #freePalestine #GazaGenocide‌ https://t.co/ljrmhf04Gy","1851449460305641812","https://pbs.twimg.com/media/GbGreOkaUAA9csQ.jpg","","in","All about green →","0","0","0","https://x.com/luqikhoiriyah/status/1851449460305641812","2899550436","luqikhoiriyah"
"1851445619459834019","Wed Oct 30 02:11:04 +0000 2024","0","@inigemin1 wkwkw pagi² wes polusi udara ","1851446692601872420","","inigemin1","in","Batcave","0","1","0","https://x.com/Roxzdaflezer/status/1851446692601872420","271318567","Roxzdaflezer"
"1851440132294881530","Wed Oct 30 01:45:00 +0000 2024","0","Kenapa mobil listrik nggak punya knalpot? karena mobil ini digerakkan oleh motor listrik dan baterai tanpa pembakaran bahan bakar. Jadi nggak ada knalpot nggak ada asap! Mobil listrik bebas polusi udara dan lebih sunyi sehingga perjalanan terasa nyaman. #TransisiEnergi https://t.co/WagOxcLKok","1851440132294881530","https://pbs.twimg.com/media/GbGg3RqbQAE8eqV.jpg","","in","Surakarta, Jawa Tengah","0","0","0","https://x.com/electrizen_krny/status/1851440132294881530","1633723312928088067","electrizen_krny"
